sys_RespNum;Task;Concept;Attribute1;Attribute2;Attribute3;Attribute4;Response
1971;3;2;2;3;2;3;1
1971;4;1;2;1;1;1;1
1971;4;2;1;1;1;1;0
1971;5;1;1;1;1;2;0
1971;5;2;3;2;1;1;1
1971;6;1;2;2;2;2;0
1971;6;2;2;2;2;3;1
1971;7;1;1;2;1;2;0
1971;7;2;3;2;2;2;1
1971;8;1;3;3;1;1;1
1971;8;2;3;2;1;1;0
1971;9;1;1;2;2;2;1
1971;9;2;3;1;3;3;0
1971;10;1;1;1;3;3;0
1971;10;2;2;2;1;2;1
1971;11;1;2;3;3;2;1
1971;11;2;1;3;2;1;0
1971;12;1;3;1;3;3;1
1971;12;2;3;2;2;2;0
1971;13;1;3;2;2;3;0
1971;13;2;1;2;3;3;1
1971;14;1;3;2;3;1;0
1971;14;2;3;2;2;2;1
1971;15;1;1;3;2;2;0
1971;15;2;1;1;3;3;1
1971;16;1;3;2;1;2;0
1971;16;2;1;1;3;2;1
1971;17;1;3;2;1;3;1
1971;17;2;1;2;1;3;0
1971;18;1;3;3;1;2;1
1971;18;2;1;1;2;3;0
1971;19;1;3;3;3;1;1
1971;19;2;1;1;2;3;0
1971;20;1;3;3;1;2;0
1971;20;2;2;3;2;2;1
1971;21;1;1;3;2;2;0
1971;21;2;3;1;3;1;1
1972;1;1;3;3;2;3;1
1972;1;2;1;2;2;1;0
1972;2;1;2;1;1;3;0
1972;2;2;3;2;2;2;1
1972;3;1;2;1;1;3;1
1972;3;2;3;2;1;3;0
1972;4;1;3;3;1;1;1
1972;4;2;1;1;2;2;0
1972;5;1;2;1;2;1;0
1972;5;2;1;1;2;3;1
1972;6;1;1;1;1;2;0
1972;6;2;1;1;1;2;1
1972;7;1;1;1;2;2;0
1972;7;2;3;2;1;1;1
1972;8;1;1;3;3;1;1
1972;8;2;3;3;2;3;0
1972;9;1;1;3;3;2;1
1972;9;2;1;3;3;1;0
1972;10;1;3;3;3;2;0
1972;10;2;1;2;3;1;1
1972;11;1;1;1;1;3;1
1972;11;2;3;1;2;2;0
1972;12;1;1;2;2;3;1
1972;12;2;2;1;2;3;0
1972;13;1;2;2;2;2;1
1972;13;2;1;2;1;2;0
1972;14;1;2;2;2;3;0
1972;14;2;3;2;1;1;1
1972;15;1;3;3;1;3;0
1972;15;2;3;3;2;1;1
1972;16;1;1;2;1;1;1
1972;16;2;2;2;2;1;0
1972;17;1;3;2;3;2;0
1972;17;2;3;1;2;2;1
1972;18;1;1;2;1;3;1
1972;18;2;3;3;1;2;0
1972;19;1;3;2;1;2;1
1972;19;2;3;2;1;1;0
1972;20;1;3;2;2;2;0
1972;20;2;3;1;2;2;1
1972;21;1;2;3;2;1;0
1972;21;2;3;3;2;1;1
1973;1;1;1;2;3;1;1
1973;1;2;1;1;2;1;0
1973;2;1;3;3;3;1;0
1973;2;2;3;3;1;3;1
1973;3;1;2;3;2;2;0
1973;3;2;2;3;2;3;1
1973;4;1;3;1;3;1;0
1973;4;2;3;2;3;3;1
1973;5;1;1;1;1;1;0
1973;5;2;1;1;2;2;1
1973;6;1;2;1;1;1;0
1973;6;2;2;2;3;3;1
1973;7;1;2;3;3;1;0
1973;7;2;1;1;2;2;1
1973;8;1;2;3;2;2;0
1973;8;2;2;3;1;1;1
1973;9;1;1;1;2;3;1
1973;9;2;1;1;2;1;0
1973;10;1;2;3;2;1;0
1973;10;2;1;1;1;2;1
1973;11;1;3;1;1;2;0
1973;11;2;2;1;1;1;1
1973;12;1;3;3;2;2;1
1973;12;2;1;2;3;2;0
1973;13;1;3;2;1;2;0
1973;13;2;3;1;1;3;1
1973;14;1;1;1;1;1;1
1973;14;2;3;1;3;1;0
1973;15;1;2;2;2;2;0
1973;15;2;2;3;2;3;1
1973;16;1;1;2;3;3;0
1973;16;2;1;3;3;3;1
1973;17;1;2;2;2;3;0
1973;17;2;1;3;3;3;1
1973;18;1;1;1;2;1;0
1973;18;2;3;2;2;1;1
1973;19;1;1;1;2;3;0
1973;19;2;2;2;3;2;1
1973;20;1;1;2;3;3;1
1973;20;2;3;1;2;2;0
1973;21;1;1;1;3;3;1
1973;21;2;2;3;1;1;0
1974;1;1;3;1;2;2;1
1974;1;2;3;1;1;2;0
1974;2;1;1;1;1;1;1
1974;2;2;2;2;2;3;0
1974;3;1;3;3;1;1;1
1974;3;2;2;1;2;1;0
1974;4;1;2;2;3;3;0
1974;4;2;1;3;2;2;1
1974;5;1;3;2;1;2;1
1974;5;2;3;1;3;3;0
1974;6;1;1;2;3;2;0
1974;6;2;3;3;2;2;1
1974;7;1;1;3;3;1;1
1974;7;2;3;3;1;1;0
1974;8;1;2;3;1;2;0
1974;8;2;1;1;3;3;1
1974;9;1;3;1;1;2;1
1974;9;2;1;1;1;1;0
1974;10;1;3;1;3;1;1
1974;10;2;3;1;2;2;0
1974;11;1;1;3;2;1;0
1974;11;2;1;3;2;2;1
1974;12;1;3;1;1;3;1
1974;12;2;3;2;2;3;0
1974;13;1;2;2;2;1;0
1974;13;2;3;3;3;1;1
1974;14;1;1;1;3;3;0
1974;14;2;2;3;1;2;1
1974;15;1;1;1;2;2;1
1974;15;2;1;2;1;3;0
1974;16;1;1;3;2;2;1
1974;16;2;3;2;2;3;0
1974;17;1;1;2;2;3;0
1974;17;2;1;2;3;2;1
1974;18;1;3;1;2;3;1
1974;18;2;2;3;1;3;0
1974;19;1;2;3;3;2;1
1974;19;2;1;1;2;2;0
1974;20;1;1;1;2;1;1
1974;20;2;2;2;2;3;0
1974;21;1;3;2;1;1;1
1974;21;2;1;3;2;2;0
1975;1;1;3;3;2;2;1
1975;1;2;2;2;2;3;0
1975;2;1;2;3;2;2;1
1975;2;2;1;2;2;1;0
1975;3;1;1;3;1;1;0
1975;3;2;3;1;3;3;1
1975;4;1;3;2;3;3;0
1975;4;2;2;1;1;1;1
1975;5;1;1;2;2;1;0
1975;5;2;3;1;1;1;1
1975;6;1;2;2;2;3;0
1975;6;2;2;1;2;2;1
1975;7;1;2;2;1;1;1
1975;7;2;1;3;2;3;0
1975;8;1;2;2;1;1;1
1975;8;2;2;1;3;3;0
1975;9;1;2;3;1;2;0
1975;9;2;2;2;1;3;1
1975;10;1;2;3;3;1;0
1975;10;2;3;3;1;1;1
1975;11;1;1;2;3;3;0
1975;11;2;1;3;2;3;1
1975;12;1;1;2;3;2;1
1975;12;2;3;1;2;1;0
1975;13;1;3;3;2;1;0
1975;13;2;3;3;3;2;1
1975;14;1;3;2;2;2;1
1975;14;2;1;1;2;2;0
1975;15;1;3;2;1;3;1
1975;15;2;3;1;2;1;0
1975;16;1;2;2;1;2;0
1975;16;2;2;2;1;3;1
1975;17;1;2;1;3;2;0
1975;17;2;2;3;2;3;1
1975;18;1;2;2;2;3;0
1975;18;2;3;2;2;1;1
1975;19;1;1;1;1;3;0
1975;19;2;1;3;3;2;1
1975;20;1;2;2;1;1;1
1975;20;2;3;2;1;3;0
1975;21;1;1;2;1;1;1
1975;21;2;1;3;3;2;0
1976;1;1;3;3;2;3;1
1976;1;2;2;1;2;2;0
1976;2;1;2;2;2;3;1
1976;2;2;3;1;3;2;0
1976;3;1;3;2;1;3;0
1976;3;2;1;3;1;1;1
1976;4;1;1;3;2;1;1
1976;4;2;1;1;1;2;0
1976;5;1;3;3;1;2;0
1976;5;2;3;1;3;1;1
1976;6;1;3;3;3;3;1
1976;6;2;2;1;1;2;0
1976;7;1;3;1;3;2;1
1976;7;2;1;3;3;2;0
1976;8;1;1;2;2;2;1
1976;8;2;3;3;3;3;0
1976;9;1;3;3;2;3;0
1976;9;2;3;1;2;3;1
1976;10;1;2;3;3;2;0
1976;10;2;3;2;3;2;1
1976;11;1;1;2;2;1;1
1976;11;2;1;2;2;3;0
1976;12;1;1;3;3;1;1
1976;12;2;2;2;2;2;0
1976;13;1;3;3;1;2;1
1976;13;2;3;2;3;1;0
1976;14;1;3;3;1;3;1
1976;14;2;2;2;3;3;0
1976;15;1;2;3;3;1;1
1976;15;2;2;2;2;1;0
1976;16;1;2;2;3;3;1
1976;16;2;1;1;2;3;0
1976;17;1;3;2;1;2;0
1976;17;2;3;3;2;1;1
1976;18;1;3;1;2;2;0
1976;18;2;2;1;1;1;1
1976;19;1;2;3;1;2;0
1976;19;2;1;1;2;1;1
1976;20;1;2;1;2;3;1
1976;20;2;1;1;3;2;0
1976;21;1;1;2;3;2;1
1976;21;2;1;3;3;2;0
1977;1;1;3;3;3;2;1
1977;1;2;1;3;1;3;0
1977;2;1;2;1;3;3;0
1977;2;2;2;3;3;3;1
1977;3;1;3;3;3;2;0
1977;3;2;3;3;1;2;1
1977;4;1;1;2;2;1;0
1977;4;2;1;3;3;3;1
1977;5;1;3;1;2;3;1
1977;5;2;2;3;3;3;0
1977;6;1;2;2;1;1;0
1977;6;2;3;2;1;2;1
1977;7;1;1;2;1;1;1
1977;7;2;3;3;1;1;0
1977;8;1;2;3;1;3;0
1977;8;2;1;3;2;1;1
1977;9;1;2;2;1;3;1
1977;9;2;3;1;3;1;0
1977;10;1;3;3;1;3;1
1977;10;2;3;1;3;1;0
1977;11;1;1;2;3;1;0
1977;11;2;3;3;1;1;1
1977;12;1;3;2;1;3;0
1977;12;2;2;2;2;3;1
1977;13;1;3;2;3;2;1
1977;13;2;2;3;3;3;0
1977;14;1;2;2;1;1;0
1977;14;2;2;3;3;3;1
1977;15;1;2;1;1;2;1
1977;15;2;3;1;2;3;0
1977;16;1;3;2;2;1;1
1977;16;2;1;3;3;3;0
1977;17;1;3;2;3;1;1
1977;17;2;1;2;1;2;0
1977;18;1;2;3;1;3;1
1977;18;2;2;3;2;1;0
1977;19;1;3;1;2;3;0
1977;19;2;3;3;3;3;1
1977;20;1;3;2;2;3;0
1977;20;2;1;2;1;1;1
1977;21;1;1;3;3;1;1
1977;21;2;1;1;2;1;0
1978;1;1;3;2;1;2;1
1978;1;2;2;1;2;1;0
1978;2;1;1;3;1;2;1
1978;2;2;1;1;2;1;0
1978;3;1;1;1;2;2;1
1978;3;2;2;2;1;3;0
1978;4;1;2;2;2;1;1
1978;4;2;2;1;1;1;0
1978;5;1;1;1;1;2;0
1978;5;2;2;1;1;3;1
1978;6;1;1;2;2;3;0
1978;6;2;2;1;1;2;1
1978;7;1;1;1;3;2;1
1978;7;2;3;3;3;1;0
1978;8;1;2;3;3;3;0
1978;8;2;3;2;2;2;1
1978;9;1;1;2;1;2;1
1978;9;2;1;3;2;3;0
1978;10;1;3;3;1;2;0
1978;10;2;3;3;2;2;1
1978;11;1;3;3;2;2;1
1978;11;2;2;3;1;2;0
1978;12;1;2;3;3;2;1
1978;12;2;3;2;2;3;0
1978;13;1;3;3;2;1;0
1978;13;2;1;3;2;2;1
1978;14;1;1;3;3;3;0
1978;14;2;3;1;3;1;1
1978;15;1;3;3;1;1;0
1978;15;2;1;3;2;3;1
1978;16;1;3;1;2;3;0
1978;16;2;3;2;3;1;1
1978;17;1;3;1;1;2;0
1978;17;2;2;1;1;3;1
1978;18;1;1;1;1;1;0
1978;18;2;2;1;3;3;1
1978;19;1;1;2;3;1;0
1978;19;2;2;3;1;2;1
1978;20;1;2;1;1;1;1
1978;20;2;2;1;3;3;0
1978;21;1;1;3;2;2;1
1978;21;2;2;2;3;3;0
1979;1;1;1;1;3;3;1
1979;1;2;2;1;2;1;0
1979;2;1;1;2;2;1;1
1979;2;2;3;3;2;2;0
1979;3;1;3;2;3;3;0
1979;3;2;2;3;2;2;1
1979;4;1;1;1;2;1;0
1979;4;2;3;1;1;2;1
1979;5;1;1;3;3;3;1
1979;5;2;1;3;1;3;0
1979;6;1;1;1;1;2;0
1979;6;2;3;2;2;2;1
1979;7;1;2;3;1;3;1
1979;7;2;2;1;2;2;0
1979;8;1;3;3;1;3;1
1979;8;2;2;3;2;2;0
1979;9;1;2;2;3;2;0
1979;9;2;2;2;2;2;1
1979;10;1;1;1;2;3;0
1979;10;2;1;1;3;3;1
1979;11;1;2;3;1;2;0
1979;11;2;3;2;2;2;1
1979;12;1;1;1;3;2;0
1979;12;2;1;3;2;1;1
1979;13;1;2;1;2;2;1
1979;13;2;3;2;1;1;0
1979;14;1;1;1;2;2;0
1979;14;2;1;2;3;3;1
1979;15;1;3;2;1;3;1
1979;15;2;2;2;1;2;0
1979;16;1;1;2;3;1;0
1979;16;2;3;2;1;2;1
1979;17;1;1;3;3;3;1
1979;17;2;1;1;2;2;0
1979;18;1;2;3;1;3;0
1979;18;2;1;1;3;2;1
1979;19;1;3;3;2;2;1
1979;19;2;1;1;2;1;0
1979;20;1;3;2;3;1;0
1979;20;2;3;2;1;1;1
1979;21;1;2;3;2;3;1
1979;21;2;1;1;1;3;0
1980;1;1;2;2;2;2;1
1980;1;2;1;1;3;1;0
1980;2;1;1;3;1;1;1
1980;2;2;2;1;3;3;0
1980;3;1;2;3;1;1;0
1980;3;2;2;3;2;3;1
1980;4;1;1;2;2;3;1
1980;4;2;1;3;2;2;0
1980;5;1;3;2;2;2;1
1980;5;2;2;1;2;1;0
1980;6;1;3;2;1;1;0
1980;6;2;1;3;2;1;1
1980;7;1;1;1;2;1;0
1980;7;2;1;2;1;2;1
1980;8;1;1;3;3;3;0
1980;8;2;3;2;3;1;1
1980;9;1;1;3;3;1;1
1980;9;2;2;1;2;2;0
1980;10;1;1;1;3;1;1
1980;10;2;1;3;3;3;0
1980;11;1;3;2;1;3;0
1980;11;2;3;1;2;3;1
1980;12;1;1;3;2;1;1
1980;12;2;1;1;1;3;0
1980;13;1;2;1;3;2;0
1980;13;2;1;1;3;3;1
1980;14;1;3;1;3;3;0
1980;14;2;2;3;3;2;1
1980;15;1;2;2;3;3;0
1980;15;2;3;3;1;2;1
1980;16;1;1;1;1;1;1
1980;16;2;3;1;3;3;0
1980;17;1;2;1;2;1;0
1980;17;2;1;1;2;2;1
1980;18;1;2;2;2;2;0
1980;18;2;1;3;3;1;1
1980;19;1;3;2;1;3;0
1980;19;2;3;2;3;2;1
1980;20;1;3;2;3;2;0
1980;20;2;3;2;2;3;1
1980;21;1;2;2;3;3;0
1980;21;2;3;2;1;3;1
1981;1;1;3;2;2;3;1
1981;1;2;2;1;1;2;0
1981;2;1;1;2;1;3;1
1981;2;2;2;3;3;3;0
1981;3;1;3;1;3;2;1
1981;3;2;3;2;1;2;0
1981;4;1;2;3;1;3;0
1981;4;2;3;2;2;3;1
1981;5;1;2;1;2;2;0
1981;5;2;3;1;1;3;1
1981;6;1;1;3;3;2;0
1981;6;2;1;1;2;3;1
1981;7;1;2;2;3;3;0
1981;7;2;3;2;2;3;1
1981;8;1;1;3;2;3;0
1981;8;2;1;3;2;1;1
1981;9;1;2;2;3;2;0
1981;9;2;2;3;3;1;1
1981;10;1;1;1;3;3;1
1981;10;2;2;1;2;1;0
1981;11;1;3;1;2;2;0
1981;11;2;2;1;2;1;1
1981;12;1;1;2;1;1;1
1981;12;2;3;1;3;2;0
1981;13;1;3;1;3;1;1
1981;13;2;2;3;1;2;0
1981;14;1;3;1;2;3;0
1981;14;2;3;3;3;2;1
1981;15;1;2;2;3;2;0
1981;15;2;3;3;3;2;1
1981;16;1;3;3;3;2;1
1981;16;2;1;3;1;3;0
1981;17;1;1;3;1;1;1
1981;17;2;1;3;1;1;0
1981;18;1;3;2;1;1;1
1981;18;2;1;1;1;1;0
1981;19;1;2;1;3;2;0
1981;19;2;3;2;1;2;1
1981;20;1;2;2;3;3;1
1981;20;2;1;2;1;1;0
1981;21;1;3;3;3;1;1
1981;21;2;3;3;3;1;0
1982;1;1;3;1;1;2;1
1982;1;2;2;3;1;3;0
1982;2;1;2;1;2;2;1
1982;2;2;1;2;3;2;0
1982;3;1;2;3;2;3;1
1982;3;2;2;3;1;3;0
1982;4;1;3;3;2;2;1
1982;4;2;2;3;3;3;0
1982;5;1;2;2;3;1;0
1982;5;2;3;3;3;2;1
1982;6;1;1;3;2;3;1
1982;6;2;3;3;2;3;0
1982;7;1;1;1;3;1;0
1982;7;2;1;1;2;2;1
1982;8;1;3;1;2;3;1
1982;8;2;3;1;2;3;0
1982;9;1;3;2;1;1;1
1982;9;2;1;3;2;1;0
1982;10;1;1;2;1;1;0
1982;10;2;3;1;1;1;1
1982;11;1;3;3;3;2;1
1982;11;2;3;1;1;2;0
1982;12;1;2;2;3;2;0
1982;12;2;3;3;3;2;1
1982;13;1;1;1;1;1;0
1982;13;2;1;3;1;3;1
1982;14;1;1;1;2;1;0
1982;14;2;2;3;2;2;1
1982;15;1;2;2;3;3;0
1982;15;2;3;3;3;2;1
1982;16;1;1;3;2;1;0
1982;16;2;1;1;3;1;1
1982;17;1;1;2;2;1;0
1982;17;2;3;1;2;2;1
1982;18;1;1;1;2;1;0
1982;18;2;1;2;2;3;1
1982;19;1;2;2;1;3;1
1982;19;2;2;1;1;3;0
1982;20;1;1;2;3;3;1
1982;20;2;3;2;3;1;0
1982;21;1;2;1;2;2;0
1982;21;2;1;3;3;3;1
1983;1;1;3;2;2;2;1
1983;1;2;2;2;2;2;0
1983;2;1;3;1;3;3;1
1983;2;2;2;2;2;2;0
1983;3;1;1;1;1;3;0
1983;3;2;2;1;3;1;1
1983;4;1;1;1;2;3;0
1983;4;2;3;2;2;1;1
1983;5;1;3;2;2;3;1
1983;5;2;2;1;3;3;0
1983;6;1;3;2;1;2;0
1983;6;2;2;2;1;3;1
1983;7;1;3;1;2;1;0
1983;7;2;1;1;3;1;1
1983;8;1;2;2;3;3;0
1983;8;2;1;3;3;3;1
1983;9;1;2;1;1;2;1
1983;9;2;3;2;1;3;0
1983;10;1;2;2;2;2;1
1983;10;2;3;2;2;2;0
1983;11;1;1;3;3;3;0
1983;11;2;1;3;2;1;1
1983;12;1;1;1;3;3;1
1983;12;2;1;3;1;1;0
1983;13;1;3;3;1;3;0
1983;13;2;3;2;2;3;1
1983;14;1;2;1;1;1;1
1983;14;2;2;3;1;1;0
1983;15;1;1;2;3;2;0
1983;15;2;2;2;1;1;1
1983;16;1;1;1;3;2;1
1983;16;2;2;3;3;2;0
1983;17;1;3;1;1;1;0
1983;17;2;3;1;1;3;1
1983;18;1;1;2;3;2;1
1983;18;2;3;3;2;2;0
1983;19;1;3;2;3;3;0
1983;19;2;2;1;3;3;1
1983;20;1;2;1;1;1;0
1983;20;2;2;2;3;3;1
1983;21;1;1;2;1;1;0
1983;21;2;2;1;1;1;1
1984;1;1;1;3;1;1;1
1984;1;2;1;2;3;2;0
1984;2;1;1;1;3;3;1
1984;2;2;3;1;2;3;0
1984;3;1;3;1;2;2;0
1984;3;2;3;3;1;1;1
1984;4;1;2;3;3;2;0
1984;4;2;1;3;3;1;1
1984;5;1;3;1;1;2;1
1984;5;2;3;2;1;2;0
1984;6;1;3;1;3;1;1
1984;6;2;1;1;3;1;0
1984;7;1;1;2;1;1;0
1984;7;2;1;1;1;3;1
1984;8;1;3;2;2;1;0
1984;8;2;2;3;2;3;1
1984;9;1;2;1;2;3;1
1984;9;2;3;2;3;1;0
1984;10;1;3;3;2;3;0
1984;10;2;1;1;2;2;1
1984;11;1;1;2;3;2;1
1984;11;2;1;1;2;3;0
1984;12;1;3;2;1;1;0
1984;12;2;1;3;3;3;1
1984;13;1;2;2;3;1;0
1984;13;2;1;3;2;2;1
1984;14;1;3;1;3;3;0
1984;14;2;3;1;3;2;1
1984;15;1;3;3;2;3;0
1984;15;2;1;1;3;3;1
1984;16;1;3;1;2;2;1
1984;16;2;1;2;1;2;0
1984;17;1;1;1;3;2;1
1984;17;2;1;2;2;3;0
1984;18;1;1;2;1;3;0
1984;18;2;3;2;2;1;1
1984;19;1;3;3;1;1;0
1984;19;2;2;2;3;2;1
1984;20;1;2;3;1;2;0
1984;20;2;1;3;2;3;1
1984;21;1;2;3;2;2;1
1984;21;2;3;2;2;3;0
1985;1;1;1;1;3;1;1
1985;1;2;1;2;2;3;0
1985;2;1;1;2;3;3;0
1985;2;2;1;2;2;3;1
1985;3;1;2;3;3;2;0
1985;3;2;3;3;3;3;1
1985;4;1;1;2;3;3;1
1985;4;2;3;3;3;3;0
1985;5;1;2;3;3;3;0
1985;5;2;1;3;2;1;1
1985;6;1;3;2;2;2;1
1985;6;2;2;2;2;3;0
1985;7;1;1;1;2;3;0
1985;7;2;2;2;2;1;1
1985;8;1;1;1;3;1;1
1985;8;2;1;1;1;2;0
1985;9;1;1;2;3;2;1
1985;9;2;3;1;2;2;0
1985;10;1;1;2;3;2;1
1985;10;2;3;1;3;1;0
1985;11;1;3;1;2;2;0
1985;11;2;1;2;3;2;1
1985;12;1;2;1;2;1;0
1985;12;2;1;3;2;2;1
1985;13;1;1;3;1;2;1
1985;13;2;3;2;1;3;0
1985;14;1;2;2;2;2;1
1985;14;2;1;1;2;2;0
1985;15;1;1;1;2;3;1
1985;15;2;2;2;3;1;0
1985;16;1;3;2;2;3;0
1985;16;2;1;3;3;1;1
1985;17;1;2;1;2;3;0
1985;17;2;3;2;1;1;1
1985;18;1;3;1;2;2;0
1985;18;2;2;3;3;1;1
1985;19;1;3;2;1;1;0
1985;19;2;1;2;3;3;1
1985;20;1;3;3;1;1;0
1985;20;2;1;1;2;1;1
1985;21;1;1;1;3;2;0
1985;21;2;3;1;3;1;1
1986;1;1;1;2;2;1;1
1986;1;2;3;2;1;3;0
1986;2;1;3;2;1;1;1
1986;2;2;2;1;3;3;0
1986;3;1;3;2;1;2;1
1986;3;2;1;3;2;1;0
1986;4;1;2;1;3;3;0
1986;4;2;1;3;1;3;1
1986;5;1;3;3;3;2;1
1986;5;2;3;3;3;2;0
1986;6;1;2;3;1;1;0
1986;6;2;2;3;1;2;1
1986;7;1;2;1;1;3;0
1986;7;2;3;2;3;2;1
1986;8;1;2;1;2;3;0
1986;8;2;3;2;2;2;1
1986;9;1;3;1;3;2;0
1986;9;2;1;2;3;3;1
1986;10;1;3;3;1;2;1
1986;10;2;2;2;1;2;0
1986;11;1;1;2;3;1;1
1986;11;2;2;3;1;2;0
1986;12;1;1;1;2;2;0
1986;12;2;3;3;3;1;1
1986;13;1;1;3;3;2;1
1986;13;2;1;1;2;2;0
1986;14;1;1;1;3;1;0
1986;14;2;2;2;1;1;1
1986;15;1;1;2;2;2;0
1986;15;2;2;2;3;1;1
1986;16;1;3;2;3;3;1
1986;16;2;2;2;1;2;0
1986;17;1;1;3;3;3;0
1986;17;2;2;1;2;1;1
1986;18;1;2;1;1;3;0
1986;18;2;1;3;3;2;1
1986;19;1;2;3;2;1;1
1986;19;2;3;2;1;1;0
1986;20;1;2;2;3;2;0
1986;20;2;3;1;2;1;1
1986;21;1;3;1;1;1;0
1986;21;2;1;3;2;1;1
1987;1;1;1;3;2;2;1
1987;1;2;3;3;2;2;0
1987;2;1;2;2;1;2;0
1987;2;2;1;2;1;3;1
1987;3;1;3;2;2;1;0
1987;3;2;1;2;2;2;1
1987;4;1;1;1;1;1;1
1987;4;2;2;3;1;1;0
1987;5;1;3;2;2;2;0
1987;5;2;3;1;3;2;1
1987;6;1;1;2;1;1;0
1987;6;2;3;3;3;2;1
1987;7;1;1;3;2;3;1
1987;7;2;2;2;3;2;0
1987;8;1;1;3;1;3;0
1987;8;2;2;1;1;2;1
1987;9;1;2;2;1;2;0
1987;9;2;2;2;2;1;1
1987;10;1;3;2;3;2;1
1987;10;2;3;2;3;1;0
1987;11;1;1;2;3;3;1
1987;11;2;1;1;1;3;0
1987;12;1;1;2;1;3;1
1987;12;2;3;1;3;2;0
1987;13;1;3;3;1;2;0
1987;13;2;3;2;2;1;1
1987;14;1;2;3;2;1;1
1987;14;2;2;1;2;2;0
1987;15;1;3;2;1;1;1
1987;15;2;1;3;1;2;0
1987;16;1;3;1;3;2;0
1987;16;2;1;1;3;3;1
1987;17;1;3;1;3;3;1
1987;17;2;3;3;3;3;0
1987;18;1;2;1;3;1;1
1987;18;2;1;1;2;1;0
1987;19;1;3;2;1;1;0
1987;19;2;2;2;1;1;1
1987;20;1;1;2;1;3;1
1987;20;2;3;1;1;3;0
1987;21;1;2;3;2;3;0
1987;21;2;3;1;1;1;1
1988;1;1;1;2;3;3;1
1988;1;2;3;3;2;3;0
1988;2;1;3;1;1;2;0
1988;2;2;2;2;3;3;1
1988;3;1;3;2;2;3;0
1988;3;2;2;2;1;2;1
1988;4;1;3;2;2;3;1
1988;4;2;1;2;2;2;0
1988;5;1;2;3;3;1;1
1988;5;2;2;1;2;3;0
1988;6;1;3;3;1;3;0
1988;6;2;3;2;1;3;1
1988;7;1;3;1;3;3;1
1988;7;2;1;2;3;1;0
1988;8;1;1;1;1;3;0
1988;8;2;1;3;3;1;1
1988;9;1;1;2;3;2;0
1988;9;2;2;2;2;2;1
1988;10;1;3;2;2;3;0
1988;10;2;3;1;3;2;1
1988;11;1;1;1;2;1;0
1988;11;2;3;3;3;2;1
1988;12;1;1;2;2;3;1
1988;12;2;1;2;3;3;0
1988;13;1;2;1;2;1;1
1988;13;2;1;3;3;3;0
1988;14;1;1;2;2;1;1
1988;14;2;3;1;1;2;0
1988;15;1;3;3;3;2;0
1988;15;2;3;2;2;1;1
1988;16;1;1;3;3;1;1
1988;16;2;1;2;1;1;0
1988;17;1;2;3;1;3;1
1988;17;2;2;2;2;2;0
1988;18;1;3;2;3;3;0
1988;18;2;3;1;1;2;1
1988;19;1;1;2;3;2;0
1988;19;2;1;2;3;1;1
1988;20;1;3;3;1;1;0
1988;20;2;2;2;3;1;1
1988;21;1;2;2;1;3;0
1988;21;2;2;1;2;1;1
1989;1;1;1;1;1;3;1
1989;1;2;1;1;1;2;0
1989;2;1;3;3;1;2;1
1989;2;2;2;2;3;3;0
1989;3;1;2;3;2;2;0
1989;3;2;3;3;1;1;1
1989;4;1;2;3;2;1;1
1989;4;2;1;1;3;3;0
1989;5;1;3;3;1;3;0
1989;5;2;2;1;2;3;1
1989;6;1;1;2;1;1;0
1989;6;2;3;2;2;1;1
1989;7;1;3;2;2;3;1
1989;7;2;2;1;1;2;0
1989;8;1;2;3;1;3;1
1989;8;2;2;1;3;2;0
1989;9;1;3;2;3;1;0
1989;9;2;3;3;2;2;1
1989;10;1;3;3;2;2;1
1989;10;2;2;2;3;1;0
1989;11;1;1;3;2;3;0
1989;11;2;1;1;1;1;1
1989;12;1;3;1;3;3;0
1989;12;2;1;2;3;2;1
1989;13;1;1;2;3;3;1
1989;13;2;3;1;3;3;0
1989;14;1;3;2;3;2;1
1989;14;2;2;1;2;2;0
1989;15;1;3;3;1;1;0
1989;15;2;1;1;3;3;1
1989;16;1;1;1;1;1;1
1989;16;2;1;2;3;3;0
1989;17;1;1;3;2;3;1
1989;17;2;2;3;3;1;0
1989;18;1;1;1;2;2;0
1989;18;2;1;1;2;3;1
1989;19;1;2;3;2;1;1
1989;19;2;2;1;2;2;0
1989;20;1;3;1;2;2;1
1989;20;2;3;3;2;1;0
1989;21;1;2;1;2;3;0
1989;21;2;2;3;1;1;1
1990;1;1;1;1;3;2;1
1990;1;2;1;1;3;1;0
1990;2;1;2;2;2;2;0
1990;2;2;3;3;2;3;1
1990;3;1;3;3;1;1;0
1990;3;2;2;2;2;2;1
1990;4;1;2;1;2;2;0
1990;4;2;2;2;3;3;1
1990;5;1;2;2;3;2;0
1990;5;2;1;2;2;2;1
1990;6;1;2;3;2;2;0
1990;6;2;1;1;1;3;1
1990;7;1;1;1;1;3;1
1990;7;2;1;3;3;1;0
1990;8;1;2;1;2;2;0
1990;8;2;3;3;3;3;1
1990;9;1;2;2;3;1;1
1990;9;2;3;1;3;1;0
1990;10;1;1;3;3;1;1
1990;10;2;2;2;3;2;0
1990;11;1;2;3;2;1;1
1990;11;2;1;2;3;1;0
1990;12;1;1;2;3;3;1
1990;12;2;2;3;3;2;0
1990;13;1;2;1;3;2;0
1990;13;2;3;2;2;2;1
1990;14;1;3;2;2;2;0
1990;14;2;1;1;1;3;1
